time,flow,occupancy,speed
7.99159,0,nan,nan
17.9916,0,nan,nan
27.9916,0,nan,nan
37.9916,189,2.15751,29.6638
47.9916,375,2.00394,31.9371
57.9916,496,2.16021,29.6268
67.9916,741,2.13349,29.9978
77.9916,923,2.18316,29.3152
87.9916,859,2.09197,30.5931
97.9916,955,2.58644,24.7444
107.992,1033,2.61649,24.4602
117.992,1067,2.38254,26.8621
127.992,1153,2.21368,28.9111
137.992,1121,2.33812,27.3724
147.992,1118,2.40479,26.6136
157.992,1184,2.71865,23.5411
167.992,1178,2.52377,25.3588
177.992,1253,2.28004,28.0697
187.992,1244,2.45615,26.0571
197.992,1236,2.34892,27.2465
207.992,1280,2.40679,26.5914
217.992,1321,2.37784,26.9152
227.992,1310,2.22798,28.7255
237.992,1300,2.18201,29.3308
247.992,1335,2.12097,30.1749
257.992,1325,2.18084,29.3465
267.992,1329,1.98048,32.3155
277.992,1385,2.22591,28.7523
287.992,1375,2.21621,28.8782
297.992,1401,2.08801,30.6512
