time,flow,occupancy,speed
8.70012,0,nan,nan
18.7001,0,nan,nan
28.7001,0,nan,nan
38.7001,465,2.01435,31.772
48.7001,591,2.09722,30.5166
58.7001,674,2.33722,27.383
68.7001,733,2.28451,28.0148
78.7001,731,2.14658,29.8148
88.7001,811,2.21107,28.9453
98.7001,838,2.46717,25.9407
108.7,960,2.30949,27.7118
118.7,970,1.98058,32.3137
128.7,979,2.10547,30.397
138.7,986,2.2418,28.5484
148.7,992,2.33172,27.4475
158.7,1020,2.33437,27.4164
168.7,1066,2.52178,25.3789
178.7,1067,2.39486,26.7239
188.7,1049,2.34739,27.2643
198.7,1068,2.43704,26.2613
208.7,1121,2.456,26.0586
218.7,1119,2.27371,28.1478
228.7,1117,2.21418,28.9047
238.7,1116,2.22649,28.7448
248.7,1114,2.18465,29.2953
258.7,1113,2.14167,29.8833
268.7,1152,2.19575,29.1472
278.7,1149,2.09286,30.5801
288.7,1147,2.24773,28.4732
298.7,1144,2.06061,31.0587
