time,flow,occupancy,speed
8.00911,0,nan,nan
18.0091,0,nan,nan
28.0091,0,nan,nan
38.0091,0,nan,nan
48.0091,0,nan,nan
58.0091,310,1.99171,32.1332
68.0091,423,2.1467,29.8132
78.0091,646,2.13575,29.9661
88.0091,818,2.41266,26.5267
98.0091,808,5.31039,12.0518
108.009,999,7.33672,8.72324
118.009,1067,8.47075,7.55541
128.009,1153,8.59065,7.44996
138.009,1069,8.20606,7.79912
148.009,1216,8.54579,7.48907
158.009,1207,8.43421,7.58814
168.009,1264,9.0355,7.08317
178.009,1253,8.13833,7.86402
188.009,1302,9.14882,6.99544
198.009,1345,8.81694,7.25876
208.009,1384,8.66756,7.38386
218.009,1420,9.89538,6.46767
228.009,1452,8.0452,7.95505
238.009,1467,9.26688,6.90632
248.009,1437,9.66006,6.62522
258.009,1492,9.05585,7.06726
268.009,1504,9.15035,6.99427
278.009,1515,8.65169,7.3974
288.009,1524,8.47528,7.55137
298.009,1534,9.86505,6.48755
