time,flow,occupancy,speed
5.8185,0,nan,nan
15.8185,0,nan,nan
25.8185,0,nan,nan
35.8185,0,nan,nan
45.8185,0,nan,nan
55.8185,0,nan,nan
65.8185,437,2.0805,30.7618
75.8185,522,2.27625,28.1164
85.8185,838,2.39112,26.7657
95.8185,1314,2.41242,26.5294
105.819,1394,2.71571,23.5666
115.819,1367,2.48814,25.722
125.819,1487,2.82841,22.6275
135.819,1802,2.72113,23.5197
145.819,1975,2.89481,22.1086
155.819,2194,2.87704,22.2451
165.819,2192,2.65424,24.1123
175.819,2375,2.39651,26.7055
185.819,2421,2.32757,27.4965
195.819,2445,2.32218,27.5604
205.819,2536,2.33798,27.3741
215.819,2518,2.26628,28.2401
225.819,2598,2.33134,27.452
235.819,2625,2.39612,26.7098
245.819,2650,2.63371,24.3004
255.819,2701,2.73399,23.409
265.819,2762,2.38564,26.8272
275.819,2701,2.25946,28.3254
285.819,2808,2.60503,24.5679
295.819,2786,2.40348,26.628
305.819,2766,2.30455,27.7712
315.819,2747,2.23696,28.6103
325.819,2762,2.19369,29.1746
335.819,2797,2.39678,26.7024
345.819,2873,2.44999,26.1226
355.819,2883,2.61443,24.4795
365.819,2922,2.49078,25.6948
375.819,2959,2.49019,25.7009
385.819,2995,2.37474,26.9503
395.819,2974,2.88382,22.1928
405.819,3007,2.82782,22.6323
