time,flow,occupancy,speed
3.86489,0,nan,nan
13.8649,0,nan,nan
23.8649,0,nan,nan
33.8649,850,2.12725,30.0858
43.8649,1641,2.34279,27.3179
53.8649,1938,2.3847,26.8378
63.8649,2142,2.43653,26.2668
73.8649,2144,2.43266,26.3086
83.8649,2360,2.78835,22.9526
93.8649,2608,2.82168,22.6815
103.865,2668,2.62845,24.3489
113.865,2719,2.29982,27.8283
123.865,2761,2.23218,28.6715
133.865,2877,2.32047,27.5806
143.865,2977,2.25967,28.3228
153.865,2971,2.21817,28.8526
163.865,2987,2.26289,28.2824
173.865,3023,2.25831,28.3397
183.865,3015,2.35725,27.1502
193.865,3026,2.3488,27.248
203.865,3054,2.61818,24.4444
213.865,3097,2.34454,27.2975
223.865,3151,2.33835,27.3697
233.865,3155,2.4076,26.5825
243.865,3159,2.44206,26.2074
253.865,3190,2.2269,28.7395
263.865,3192,2.35932,27.1264
273.865,3233,2.4393,26.237
283.865,3208,2.33881,27.3644
293.865,3234,2.49709,25.6299
303.865,3234,2.57763,24.829
313.865,3268,2.41278,26.5254
323.865,3268,2.74118,23.3476
333.865,3299,3.06673,20.8691
343.865,3276,3.28346,19.4916
353.865,3296,3.98866,16.0455
363.865,3294,4.6764,13.6857
373.865,3312,6.29314,10.1698
383.865,3291,9.14603,6.99757
393.865,3308,5.58141,11.4666
403.865,3289,6.94996,9.20869
413.865,3305,12.0713,5.30183
423.865,3303,13.7989,4.63805
433.865,3302,10.4582,6.1196
443.865,3309,7.97037,8.02974
453.865,3307,8.96632,7.13782
463.865,3321,6.73826,9.498
