time,flow,occupancy,speed
7.74234,0,nan,nan
17.7423,0,nan,nan
27.7423,0,nan,nan
37.7423,0,nan,nan
47.7423,0,nan,nan
57.7423,0,nan,nan
67.7423,0,nan,nan
77.7423,0,nan,nan
87.7423,0,nan,nan
97.7423,0,nan,nan
107.742,0,nan,nan
117.742,0,nan,nan
127.742,0,nan,nan
137.742,130,1.84483,34.6916
147.742,121,2.05497,31.1439
157.742,228,2.06183,31.0404
167.742,429,1.975,32.405
177.742,405,2.17305,29.4517
187.742,671,2.18106,29.3436
197.742,637,2.11581,30.2484
207.742,710,2.27949,28.0764
217.742,727,2.46244,25.9904
227.742,695,2.45518,26.0673
237.742,666,2.84841,22.4687
247.742,857,2.89728,22.0897
257.742,1075,2.8391,22.5424
267.742,1277,2.77745,23.0427
277.742,1425,2.70276,23.6795
287.742,1488,2.79845,22.8698
297.742,1692,2.75384,23.2403
