time,flow,occupancy,speed
7.36918,0,nan,nan
17.3692,0,nan,nan
27.3692,0,nan,nan
37.3692,0,nan,nan
47.3692,0,nan,nan
57.3692,0,nan,nan
67.3692,0,nan,nan
77.3692,0,nan,nan
87.3692,0,nan,nan
97.3692,0,nan,nan
107.369,0,nan,nan
117.369,0,nan,nan
127.369,0,nan,nan
137.369,0,nan,nan
147.369,0,nan,nan
157.369,114,1.89327,33.804
167.369,107,2.02061,31.6737
177.369,202,2.027,31.5738
187.369,192,1.93645,33.0503
197.369,255,2.15343,29.72
207.369,347,2.20223,29.0615
217.369,331,2.09567,30.5391
227.369,316,2.27159,28.1741
237.369,439,2.16416,29.5727
247.369,509,2.18303,29.3171
257.369,489,2.21644,28.8752
267.369,471,2.12336,30.141
277.369,532,2.42142,26.4308
287.369,513,2.40904,26.5666
297.369,496,2.48097,25.7963
