time,flow,occupancy,speed
9.78618,0,nan,nan
19.7862,0,nan,nan
29.7862,0,nan,nan
39.7862,0,nan,nan
49.7862,0,nan,nan
59.7862,120,2.01457,31.7686
69.7862,412,2.00282,31.9549
79.7862,496,2.18598,29.2774
89.7862,641,2.21186,28.9349
99.7862,721,2.27649,28.1135
109.786,852,2.4018,26.6467
119.786,931,2.31301,27.6696
129.786,970,2.25015,28.4425
139.786,952,2.1528,29.7287
149.786,961,2.36665,27.0425
159.786,991,2.37734,26.9208
169.786,1017,2.3399,27.3515
179.786,1061,2.37149,26.9872
189.786,1195,2.30802,27.7294
199.786,1153,2.32131,27.5706
209.786,1184,2.17473,29.4289
219.786,1228,2.37677,26.9274
229.786,1269,2.19579,29.1468
239.786,1276,2.38783,26.8025
249.786,1354,2.28692,27.9852
259.786,1344,2.14876,29.7846
269.786,1387,2.10435,30.4132
279.786,1402,2.1019,30.4487
289.786,1403,2.24651,28.4886
299.786,1429,2.16164,29.6071
