time,flow,occupancy,speed
6.34274,0,nan,nan
16.3427,1762,3.68333,17.3756
26.3427,2323,3.67957,17.3934
36.3427,2773,3.69509,17.3203
46.3427,2951,3.63129,17.6246
56.3427,3003,3.80376,16.8254
66.3427,3147,3.70571,17.2706
76.3427,3206,3.64474,17.5596
86.3427,3210,3.78206,16.922
96.3427,3325,3.70269,17.2847
106.343,3317,3.67043,17.4366
116.343,3372,3.70557,17.2713
126.343,3305,3.68077,17.3877
136.343,3379,3.75015,17.066
146.343,3370,3.82788,16.7195
156.343,3407,3.70211,17.2874
166.343,3397,3.71205,17.2411
176.343,3409,3.7187,17.2103
186.343,3419,3.78803,16.8953
196.343,3410,3.72823,17.1663
206.343,3437,3.71332,17.2352
216.343,3427,3.7412,17.1068
226.343,3451,3.76873,16.9819
236.343,3442,3.67735,17.4038
246.343,3434,3.71502,17.2273
256.343,3440,3.69476,17.3218
266.343,3446,3.60009,17.7773
276.343,3465,3.74913,17.0706
286.343,3495,3.78272,16.919
296.343,3486,3.69652,17.3136
306.343,3478,3.81303,16.7845
316.343,3470,3.75493,17.0443
326.343,3474,3.7586,17.0276
336.343,3489,3.67913,17.3954
346.343,3482,3.75418,17.0476
356.343,3475,3.60826,17.7371
366.343,3498,3.7728,16.9635
376.343,3491,3.74938,17.0695
386.343,3512,3.74703,17.0802
396.343,3506,3.74501,17.0894
406.343,3499,3.7154,17.2256
416.343,3501,3.65274,17.5211
426.343,3504,3.70625,17.2682
436.343,3506,3.74729,17.079
446.343,3508,3.78257,16.9197
456.343,3518,3.74457,17.0914
466.343,3512,3.68145,17.3845
476.343,3506,3.70505,17.2737
486.343,3523,3.78939,16.8892
496.343,3517,3.77115,16.9709
506.343,3519,3.73998,17.1124
516.343,3527,3.78857,16.8929
526.343,3522,3.734,17.1398
536.343,3517,3.58733,17.8406
546.343,3525,3.66939,17.4416
556.343,3526,3.72178,17.1961
566.343,3527,3.63863,17.589
