time,flow,occupancy,speed
5.8202,0,nan,nan
15.8202,0,nan,nan
25.8202,0,nan,nan
35.8202,0,nan,nan
45.8202,0,nan,nan
55.8202,0,nan,nan
65.8202,0,nan,nan
75.8202,0,nan,nan
85.8202,0,nan,nan
95.8202,0,nan,nan
105.82,0,nan,nan
115.82,0,nan,nan
125.82,0,nan,nan
135.82,0,nan,nan
145.82,123,1.88924,33.8761
155.82,115,1.8738,34.1551
165.82,217,2.06308,31.0215
175.82,409,1.91413,33.4356
185.82,387,2.11381,30.2771
195.82,643,2.24521,28.5052
205.82,612,2.1676,29.5258
215.82,683,2.19776,29.1205
225.82,701,2.51475,25.4498
235.82,671,2.40668,26.5926
245.82,644,2.62595,24.3721
255.82,703,2.86619,22.3293
265.82,920,2.83337,22.588
275.82,1135,2.8017,22.8433
285.82,1347,2.80339,22.8295
295.82,1436,2.81755,22.7148
