time,flow,occupancy,speed
5.20477,0,nan,nan
15.2048,0,nan,nan
25.2048,0,nan,nan
35.2048,0,nan,nan
45.2048,0,nan,nan
55.2048,0,nan,nan
65.2048,0,nan,nan
75.2048,239,1.90427,33.6087
85.2048,338,2.05978,31.0713
95.2048,529,2.06178,31.0412
105.205,684,2.14666,29.8138
115.205,968,2.3739,26.9599
125.205,1092,2.29931,27.8344
135.205,1171,2.69234,23.7711
145.205,1090,2.58732,24.736
155.205,1438,2.8319,22.5997
165.205,1547,2.6905,23.7874
175.205,1767,2.79372,22.9085
185.205,1904,2.89832,22.0817
195.205,2028,2.81387,22.7445
205.205,2070,2.65192,24.1335
215.205,2157,2.2102,28.9566
225.205,2094,2.14683,29.8114
235.205,2204,2.28096,28.0584
245.205,2158,2.24956,28.4501
255.205,2214,1.99227,32.1242
265.205,2226,2.38772,26.8038
275.205,2302,2.49895,25.6108
285.205,2221,2.47916,25.8152
295.205,2268,2.29046,27.942
