time,flow,occupancy,speed
1.43353,0,nan,nan
11.4335,0,nan,nan
21.4335,0,nan,nan
31.4335,0,nan,nan
41.4335,0,nan,nan
51.4335,559,2.02776,31.5619
61.4335,1171,2.31174,27.6848
71.4335,1461,2.49279,25.674
81.4335,1679,2.60404,24.5772
91.4335,1732,2.55434,25.0554
101.434,1774,2.57637,24.8411
111.434,2196,2.85723,22.3993
121.434,2282,2.95504,21.6579
131.434,2382,2.83615,22.5658
141.434,2418,2.63248,24.3117
151.434,2615,2.40696,26.5896
161.434,2653,2.52428,25.3538
171.434,2666,5.58505,11.4592
181.434,2758,7.93349,8.06707
191.434,2726,7.43622,8.60652
201.434,2698,9.1936,6.96137
211.434,2673,8.63486,7.41182
221.434,2715,9.82623,6.51318
231.434,2737,8.91434,7.17945
241.434,2803,8.57827,7.46071
251.434,2777,9.36087,6.83697
261.434,2795,9.40062,6.80806
271.434,2798,7.94729,8.05306
281.434,2865,7.6896,8.32293
291.434,2804,7.32268,8.73997
