time,flow,occupancy,speed
5.37373,0,nan,nan
15.3737,0,nan,nan
25.3737,0,nan,nan
35.3737,0,nan,nan
45.3737,0,nan,nan
55.3737,325,1.99073,32.1491
65.3737,605,2.10476,30.4073
75.3737,955,2.26842,28.2135
85.3737,1222,2.45896,26.0273
95.3737,1547,2.63081,24.3271
105.374,1503,2.65434,24.1114
115.374,1560,2.57615,24.8432
125.374,1952,2.81239,22.7564
135.374,2047,2.80809,22.7913
145.374,2278,2.92881,21.8519
155.374,2270,2.70328,23.6749
165.374,2394,2.4098,26.5583
175.374,2442,2.25469,28.3852
185.374,2408,2.01361,31.7836
195.374,2376,2.15671,29.6748
205.374,2454,2.32907,27.4788
215.374,2457,2.27194,28.1697
225.374,2491,2.23996,28.572
235.374,2385,2.37978,26.8932
245.374,2538,2.39708,26.6992
255.374,2650,2.45885,26.0285
265.374,2631,2.41907,26.4565
275.374,2536,2.23841,28.5917
285.374,2598,2.35647,27.1592
295.374,2730,2.50014,25.5986
