time,flow,occupancy,speed
8.00911,0,nan,nan
18.0091,0,nan,nan
28.0091,0,nan,nan
38.0091,0,nan,nan
48.0091,0,nan,nan
58.0091,0,nan,nan
68.0091,0,nan,nan
78.0091,0,nan,nan
88.0091,0,nan,nan
98.0091,183,1.8202,35.1609
108.009,266,2.04361,31.3172
118.009,305,1.98758,32.2
128.009,562,2.11601,30.2456
138.009,756,2.22245,28.797
148.009,851,2.31088,27.695
158.009,934,2.40289,26.6346
168.009,942,2.61876,24.4391
178.009,889,2.75405,23.2385
188.009,1129,2.85251,22.4364
198.009,1345,2.82537,22.6519
208.009,1592,2.69847,23.7172
218.009,1717,2.8339,22.5837
228.009,1863,2.86216,22.3608
238.009,1845,2.80374,22.8266
248.009,1901,2.26917,28.2041
258.009,1911,2.22927,28.709
268.009,1961,2.27058,28.1866
278.009,2020,2.23765,28.6014
288.009,1949,2.19296,29.1843
298.009,2053,2.29321,27.9085
