time,flow,occupancy,speed
1.38183,0,nan,nan
11.3818,0,nan,nan
21.3818,0,nan,nan
31.3818,0,nan,nan
41.3818,0,nan,nan
51.3818,0,nan,nan
61.3818,0,nan,nan
71.3818,0,nan,nan
81.3818,0,nan,nan
91.3818,0,nan,nan
101.382,0,nan,nan
111.382,0,nan,nan
121.382,148,1.85287,34.5411
131.382,274,2.0477,31.2547
141.382,509,2.06798,30.948
151.382,475,2.1134,30.283
161.382,780,2.15286,29.7279
171.382,735,2.15526,29.6948
181.382,813,2.41315,26.5214
191.382,827,2.58538,24.7546
201.382,786,3.00733,21.2814
211.382,885,2.85029,22.4539
221.382,1105,2.81171,22.7619
231.382,1353,2.55013,25.0968
241.382,1506,2.81765,22.714
251.382,1661,2.92155,21.9062
261.382,1749,2.79194,22.9231
271.382,1843,3.04129,21.0437
281.382,1931,3.11375,20.554
291.382,2013,2.39102,26.7668
301.382,2042,2.23293,28.6619
311.382,2092,2.36984,27.006
321.382,2117,2.38578,26.8256
331.382,2161,2.26261,28.286
341.382,2172,2.60775,24.5423
351.382,2212,2.64451,24.2011
361.382,2271,2.2605,28.3123
371.382,2248,2.57292,24.8745
381.382,2246,2.42383,26.4045
391.382,2290,2.21208,28.9321
401.382,2340,2.29323,27.9082
411.382,2284,2.5023,25.5764
421.382,2383,2.44877,26.1356
431.382,2403,2.51394,25.4581
441.382,2495,2.41893,26.458
451.382,2536,2.42216,26.4227
461.382,2551,2.67301,23.943
471.382,2611,2.28899,27.96
481.382,2602,2.23303,28.6607
491.382,2549,2.68637,23.824
