time,flow,occupancy,speed
2.08877,0,nan,nan
12.0888,0,nan,nan
22.0888,0,nan,nan
32.0888,0,nan,nan
42.0888,684,1.9912,32.1414
52.0888,1382,2.40813,26.5767
62.0888,1507,2.51467,25.4507
72.0888,1747,2.59624,24.6511
82.0888,1929,2.45073,26.1147
92.0888,2071,2.6334,24.3032
102.089,2397,2.7833,22.9942
112.089,2376,2.82186,22.6801
122.089,2535,2.43987,26.2309
132.089,2589,2.34072,27.342
142.089,2710,2.34273,27.3185
152.089,2816,2.24611,28.4937
162.089,2820,2.2235,28.7835
172.089,2845,2.23392,28.6492
182.089,2866,2.26706,28.2304
192.089,2886,2.27822,28.0921
202.089,2903,2.46826,25.9292
212.089,2919,2.73755,23.3785
222.089,2966,2.50796,25.5188
232.089,3024,2.28122,28.0552
242.089,3048,2.30754,27.7352
252.089,3084,2.45215,26.0996
262.089,3090,2.21351,28.9134
272.089,3029,2.25052,28.4379
282.089,3088,6.90581,9.26756
292.089,3031,12.5944,5.08161
302.089,3050,8.79155,7.27972
312.089,3079,6.7085,9.54013
322.089,3118,6.05598,10.5681
332.089,3143,5.59618,11.4364
342.089,3188,5.56287,11.5049
352.089,3190,6.63015,9.65288
362.089,3221,4.8869,13.0962
372.089,3212,5.56762,11.495
382.089,3250,5.4866,11.6648
392.089,3222,6.83243,9.36709
402.089,3241,5.53628,11.5601
412.089,3241,4.56423,14.0221
422.089,3275,4.89983,13.0617
432.089,3290,7.28998,8.77918
442.089,3265,6.53592,9.79204
452.089,3304,6.44884,9.92427
462.089,3287,6.66396,9.60391
472.089,3301,6.02817,10.6168
482.089,3308,5.7785,11.0755
492.089,3299,7.63167,8.38611
