time,flow,occupancy,speed
1.40351,0,nan,nan
11.4035,0,nan,nan
21.4035,840,2.22101,28.8157
31.4035,1261,2.31946,27.5926
41.4035,1217,2.40628,26.5971
51.4035,1400,2.41905,26.4566
61.4035,1524,2.44066,26.2224
71.4035,1462,2.3952,26.7201
81.4035,1547,2.30008,27.8251
91.4035,1614,2.3229,27.5517
101.404,1668,2.50063,25.5935
111.404,1615,2.58339,24.7736
121.404,1660,2.45077,26.1143
131.404,1698,2.48449,25.7598
141.404,1705,2.40142,26.6508
151.404,1688,2.44798,26.144
161.404,1717,2.34942,27.2408
171.404,1743,2.21951,28.8351
181.404,1706,2.28104,28.0574
191.404,1730,2.41852,26.4625
201.404,1751,2.22057,28.8214
211.404,1736,2.31752,27.6157
221.404,1739,2.30336,27.7855
231.404,1757,2.22142,28.8104
241.404,1774,2.21115,28.9442
251.404,1761,2.21858,28.8472
261.404,1762,2.34014,27.3488
271.404,1777,2.20635,29.0072
281.404,1791,2.32422,27.5362
291.404,1766,2.31047,27.7
