time,flow,occupancy,speed
1.86332,0,nan,nan
11.8633,0,nan,nan
21.8633,0,nan,nan
31.8633,0,nan,nan
41.8633,0,nan,nan
51.8633,0,nan,nan
61.8633,0,nan,nan
71.8633,0,nan,nan
81.8633,0,nan,nan
91.8633,0,nan,nan
101.863,0,nan,nan
111.863,0,nan,nan
121.863,0,nan,nan
131.863,136,1.87903,34.0602
141.863,253,2.05863,31.0887
151.863,474,1.96811,32.5185
161.863,444,2.06117,31.0503
171.863,649,2.25266,28.4109
181.863,692,2.15446,29.7059
191.863,769,2.23105,28.686
201.863,784,2.36197,27.0961
211.863,747,2.47041,25.9066
221.863,713,2.59417,24.6707
231.863,853,2.8689,22.3082
241.863,1056,2.84444,22.5001
251.863,1357,2.81093,22.7683
261.863,1470,2.9112,21.9841
271.863,1575,2.9609,21.6151
281.863,1583,2.73667,23.3861
291.863,1726,2.65073,24.1443
