time,flow,occupancy,speed
4.66311,0,nan,nan
14.6631,0,nan,nan
24.6631,0,nan,nan
34.6631,0,nan,nan
44.6631,0,nan,nan
54.6631,0,nan,nan
64.6631,0,nan,nan
74.6631,241,1.90374,33.618
84.6631,340,2.07879,30.7872
94.6631,760,2.14186,29.8805
104.663,687,2.21562,28.8858
114.663,1098,2.38754,26.8059
124.663,1183,2.67501,23.9251
134.663,1176,2.55076,25.0905
144.663,1244,2.9242,21.8863
154.663,1582,2.90624,22.0216
164.663,1749,2.91692,21.9409
174.663,1958,2.93464,21.8085
184.663,2027,2.90222,22.0521
194.663,2200,2.88194,22.2072
204.663,2233,2.65105,24.1414
214.663,2331,2.44338,26.1932
224.663,2371,2.32262,27.5551
234.663,2316,2.30956,27.7109
244.663,2398,2.2541,28.3927
254.663,2431,2.32652,27.5089
264.663,2489,2.30568,27.7576
274.663,2568,2.68886,23.8019
284.663,2605,2.53186,25.2778
294.663,2565,2.26893,28.2071
304.663,2658,2.62154,24.4131
314.663,2665,2.46511,25.9624
324.663,2683,2.14422,29.8477
334.663,2624,2.26553,28.2495
344.663,2684,2.36934,27.0117
354.663,2649,2.18333,29.313
364.663,2665,2.28624,27.9936
374.663,2709,2.41565,26.4939
384.663,2667,2.28806,27.9713
394.663,2690,2.62816,24.3516
404.663,2766,2.62843,24.3492
414.663,2838,2.55124,25.0858
424.663,2873,2.91151,21.9817
434.663,2931,2.89589,22.1003
444.663,2865,2.73623,23.3898
454.663,2874,2.30377,27.7806
