time,flow,occupancy,speed
8.3262,0,nan,nan
18.3262,0,nan,nan
28.3262,0,nan,nan
38.3262,0,nan,nan
48.3262,0,nan,nan
58.3262,0,nan,nan
68.3262,0,nan,nan
78.3262,0,nan,nan
88.3262,0,nan,nan
98.3262,0,nan,nan
108.326,0,nan,nan
118.326,152,1.94054,32.9804
128.326,280,2.02766,31.5635
138.326,260,1.94515,32.9023
148.326,485,2.184,29.3041
158.326,454,2.1811,29.343
168.326,556,2.3291,27.4784
178.326,625,2.25185,28.4211
188.326,669,2.07411,30.8566
198.326,671,2.44982,26.1243
208.326,639,2.45782,26.0393
218.326,709,2.3613,27.1037
228.326,725,2.37949,26.8965
238.326,815,2.26685,28.233
248.326,782,2.30981,27.7079
258.326,891,2.33692,27.3865
268.326,1019,2.30033,27.8221
278.326,983,2.33535,27.4049
288.326,998,2.41232,26.5305
298.326,1037,2.44353,26.1916
