time,flow,occupancy,speed
7.80529,0,nan,nan
17.8053,0,nan,nan
27.8053,0,nan,nan
37.8053,0,nan,nan
47.8053,0,nan,nan
57.8053,0,nan,nan
67.8053,0,nan,nan
77.8053,0,nan,nan
87.8053,0,nan,nan
97.8053,0,nan,nan
107.805,0,nan,nan
117.805,0,nan,nan
127.805,0,nan,nan
137.805,130,1.84332,34.7199
147.805,121,2.00897,31.8571
157.805,228,2.0664,30.9717
167.805,429,1.95063,32.81
177.805,404,2.16083,29.6182
187.805,670,2.18525,29.2873
197.805,636,2.11612,30.244
207.805,710,2.25997,28.3189
217.805,727,2.46535,25.9598
227.805,695,2.43115,26.325
237.805,666,2.83473,22.5771
247.805,857,2.81421,22.7417
257.805,1075,2.80427,22.8223
267.805,1277,2.81761,22.7143
277.805,1412,2.7201,23.5285
287.805,1438,2.84634,22.485
297.805,1583,2.89083,22.1389
