time,flow,occupancy,speed
7.20633,0,nan,nan
17.2063,1046,3.01352,21.2376
27.2063,1058,2.88127,22.2124
37.2063,1064,3.09235,20.6962
47.2063,1067,3.04253,21.0351
57.2063,1069,2.90654,22.0193
67.2063,1071,3.00016,21.3322
77.2063,1119,2.87179,22.2857
87.2063,1197,2.95856,21.6322
97.2063,1185,2.93493,21.8063
107.206,1175,2.98462,21.4432
117.206,1167,3.02016,21.1909
127.206,1160,2.94183,21.7552
137.206,1233,2.89077,22.1394
147.206,1222,3.18512,20.0934
157.206,1213,3.02845,21.1329
167.206,1205,3.00246,21.3159
177.206,1198,3.29103,19.4468
187.206,1230,2.97489,21.5134
197.206,1241,2.9376,21.7865
207.206,1233,3.01524,21.2255
217.206,1226,2.91888,21.9262
227.206,1220,2.88124,22.2127
237.206,1214,2.85289,22.4334
247.206,1237,2.85935,22.3827
257.206,1245,2.91027,21.9911
267.206,1239,2.98879,21.4134
277.206,1233,2.92472,21.8825
287.206,1228,2.8263,22.6445
297.206,1223,2.79485,22.8993
