time,flow,occupancy,speed
6.39921,0,nan,nan
16.3992,0,nan,nan
26.3992,0,nan,nan
36.3992,0,nan,nan
46.3992,0,nan,nan
56.3992,0,nan,nan
66.3992,0,nan,nan
76.3992,0,nan,nan
86.3992,0,nan,nan
96.3992,0,nan,nan
106.399,0,nan,nan
116.399,0,nan,nan
126.399,0,nan,nan
136.399,131,1.8271,35.0282
146.399,196,2.0622,31.0348
156.399,230,2.02491,31.6064
166.399,432,2.00379,31.9395
176.399,408,2.18969,29.2279
186.399,675,2.1404,29.901
196.399,641,2.13276,30.008
206.399,715,2.32365,27.5429
216.399,731,2.41448,26.5067
226.399,699,2.50959,25.5021
236.399,715,2.92537,21.8776
246.399,993,2.8099,22.7766
256.399,1165,2.81305,22.7511
266.399,1324,2.86748,22.3193
276.399,1432,2.76395,23.1553
286.399,1546,2.77963,23.0246
296.399,1627,2.62055,24.4224
