time,flow,occupancy,speed
6.39921,0,nan,nan
16.3992,0,nan,nan
26.3992,272,2.09316,30.5758
36.3992,494,2.01933,31.6936
46.3992,620,2.25232,28.4152
56.3992,893,2.34658,27.2737
66.3992,921,2.16239,29.5969
76.3992,942,2.37183,26.9834
86.3992,958,2.34569,27.2841
96.3992,970,2.40602,26.6
106.399,1048,2.10454,30.4105
116.399,1082,2.22797,28.7256
126.399,1082,2.13287,30.0065
136.399,1082,2.27251,28.1626
146.399,1081,2.37923,26.8995
156.399,1081,2.31903,27.5978
166.399,1103,2.51352,25.4623
176.399,1122,2.29413,27.8972
186.399,1139,2.66492,24.0158
196.399,1136,2.32218,27.5603
206.399,1133,2.24478,28.5105
216.399,1131,2.27898,28.0827
226.399,1144,2.26735,28.2268
236.399,1172,2.21938,28.8369
246.399,1168,1.96229,32.6149
256.399,1165,2.15812,29.6554
266.399,1162,2.12428,30.1278
276.399,1159,2.40763,26.5822
286.399,1168,2.22656,28.7439
296.399,1190,2.00002,31.9996
