time,flow,occupancy,speed
5.8202,0,nan,nan
15.8202,0,nan,nan
25.8202,0,nan,nan
35.8202,502,2.05298,31.1741
45.8202,864,2.16753,29.5268
55.8202,1289,2.46039,26.0121
65.8202,1914,2.54719,25.1258
75.8202,1946,2.50866,25.5116
85.8202,2097,2.46368,25.9774
95.8202,2329,2.76783,23.1228
105.82,2415,2.7624,23.1683
115.82,2579,2.58325,24.775
125.82,2718,2.31285,27.6715
135.82,2756,2.39643,26.7064
145.82,2789,2.2809,28.0591
155.82,2864,2.20519,29.0224
165.82,2887,2.23519,28.6329
175.82,2907,2.29846,27.8448
185.82,2925,2.29211,27.9219
195.82,2941,2.5635,24.9659
205.82,3008,2.71738,23.5521
215.82,3069,3.37799,18.9462
225.82,3076,3.69404,17.3252
235.82,3083,4.62199,13.8469
245.82,3104,5.61785,11.3923
255.82,3138,5.66655,11.2944
265.82,3128,7.2547,8.82187
275.82,3145,8.03929,7.96091
285.82,3186,7.41336,8.63306
295.82,3164,6.91915,9.24969
