time,flow,occupancy,speed
6.48172,0,nan,nan
16.4817,0,nan,nan
26.4817,0,nan,nan
36.4817,0,nan,nan
46.4817,0,nan,nan
56.4817,0,nan,nan
66.4817,270,1.87308,34.1683
76.4817,376,1.97514,32.4027
86.4817,416,2.17956,29.3637
96.4817,597,2.21976,28.8319
106.482,676,2.19505,29.1566
116.482,803,2.3687,27.0191
126.482,853,2.35134,27.2185
136.482,923,2.21825,28.8515
146.482,860,2.174,29.4388
156.482,920,2.27377,28.1471
166.482,994,2.39252,26.75
176.482,979,2.18475,29.2939
186.482,1061,2.42669,26.3734
196.482,1062,2.37483,26.9493
206.482,1098,2.29536,27.8823
216.482,1147,2.4827,25.7784
226.482,1208,2.33504,27.4085
236.482,1293,2.12189,30.1618
246.482,1241,2.09608,30.5332
256.482,1263,2.17105,29.4788
266.482,1296,2.35979,27.1211
276.482,1328,2.1826,29.3228
286.482,1344,2.02103,31.6671
296.482,1396,2.21032,28.955
