time,flow,occupancy,speed
8.70087,0,nan,nan
18.7009,0,nan,nan
28.7009,0,nan,nan
38.7009,0,nan,nan
48.7009,369,1.99956,32.0071
58.7009,490,2.05491,31.145
68.7009,733,2.12136,30.1693
78.7009,914,2.25875,28.3343
88.7009,892,2.08873,30.6406
98.7009,1057,2.43054,26.3316
108.701,1159,2.78579,22.9737
118.701,1152,4.13802,15.4663
128.701,1286,4.52548,14.1421
138.701,1193,5.70667,11.2149
148.701,1307,5.51872,11.5969
158.701,1292,8.25348,7.7543
168.701,1387,7.51431,8.51708
178.701,1369,7.67652,8.33711
188.701,1411,7.77048,8.2363
198.701,1449,7.72298,8.28696
208.701,1483,9.20837,6.9502
218.701,1514,10.4003,6.15367
228.701,1495,8.7,7.35632
238.701,1508,9.20533,6.9525
248.701,1548,9.54335,6.70624
258.701,1558,9.47246,6.75643
268.701,1567,10.5567,6.06251
278.701,1575,10.48,6.10687
288.701,1596,9.56712,6.68958
298.701,1578,10.628,6.02185
