time,flow,occupancy,speed
6.39921,0,nan,nan
16.3992,0,nan,nan
26.3992,1090,2.0999,30.4777
36.3992,1384,2.29004,27.9471
46.3992,1939,2.33437,27.4164
56.3992,2234,2.44358,26.191
66.3992,2385,2.34623,27.2779
76.3992,2497,2.63367,24.3007
86.3992,2708,2.73418,23.4074
96.3992,2875,2.67572,23.9188
106.399,2909,2.34687,27.2704
116.399,2938,2.24618,28.4928
126.399,2962,2.3179,27.6112
136.399,3061,2.31653,27.6275
146.399,3073,2.19756,29.1233
156.399,3084,2.20282,29.0537
166.399,3115,2.25063,28.4365
176.399,3142,2.266,28.2436
186.399,3186,2.39241,26.7513
196.399,3189,2.43994,26.2302
206.399,3209,2.44812,26.1425
216.399,3227,2.39387,26.7349
226.399,3243,2.26037,28.3139
236.399,3258,2.37945,26.897
246.399,3272,2.27906,28.0817
256.399,3271,2.18823,29.2474
266.399,3283,2.36188,27.0971
276.399,3282,2.34708,27.2679
286.399,3293,2.39136,26.763
296.399,3315,2.47039,25.9068
